pays,lat,long,long_dest,lat_dest,User
Manéglise,0.255913,49.5658677,37.879030099999994,-4.779535727995244,1
Hudson,-71.4397167,42.7654433,37.879030099999994,-4.779535727995244,1
Jakarta,106.827183,-6.1753942,37.879030099999994,-4.779535727995244,1
Italien,12.674297,42.6384261,37.879030099999994,-4.779535727995244,1
Irlande,-7.9794599,52.865196,37.879030099999994,-4.779535727995244,1
Ireland,-7.9794599,52.865196,37.879030099999994,-4.779535727995244,1
Ichihara,140.1156996,35.497775,37.879030099999994,-4.779535727995244,1
IL,-89.4337288,40.0796606,37.879030099999994,-4.779535727995244,1
Houston,-95.3676974,29.7589382,37.879030099999994,-4.779535727995244,1
Arroyo Grande,-120.590725,35.1185869,37.879030099999994,-4.779535727995244,1
Hong Kong,114.1628131,22.2793278,37.879030099999994,-4.779535727995244,1
Home,-79.1053129,40.7395087,37.879030099999994,-4.779535727995244,1
Hogwarts,36.784112734047056,-1.24139975,37.879030099999994,-4.779535727995244,1
Hilo,-155.0815803,19.7073734,37.879030099999994,-4.779535727995244,1
HK,114.1849161,22.350627,37.879030099999994,-4.779535727995244,1
Géorgie,44.0287382,41.6809707,37.879030099999994,-4.779535727995244,1
Japon,139.2394179,36.5748441,37.879030099999994,-4.779535727995244,1
Joshua,-97.3880732,32.4615291,37.879030099999994,-4.779535727995244,1
Kapelle,2.3677943,50.9977218,37.879030099999994,-4.779535727995244,1
Kiama Downs,150.8532335,-34.6377829,37.879030099999994,-4.779535727995244,1
Kirkland,-122.1920249,47.6859573,37.879030099999994,-4.779535727995244,1
Knowlton NJ,-75.027952,40.9303752,37.879030099999994,-4.779535727995244,1
Lancashire,-2.5650887919475496,53.8611703,37.879030099999994,-4.779535727995244,1
Las Vegas,-115.148516,36.1672559,37.879030099999994,-4.779535727995244,1
Leonard North Dakota,-97.245647,46.651915,37.879030099999994,-4.779535727995244,1
Leopold Victoria,144.4644962,-38.1891547,37.879030099999994,-4.779535727995244,1
Lobbes,4.238652470459903,50.35415555,37.879030099999994,-4.779535727995244,1
Long Island,-73.0994258107431,40.85149705,37.879030099999994,-4.779535727995244,1
Los Gatos,-121.9746797,37.226611,37.879030099999994,-4.779535727995244,1
Luang Prabang,102.135898,19.8887438,37.879030099999994,-4.779535727995244,1
MEXICO,-102.26751579375113,23.553556999999998,37.879030099999994,-4.779535727995244,1
MONTIGNY LES METZ,6.153041,49.0999832,37.879030099999994,-4.779535727995244,1
Maine,-68.8590201,45.709097,37.879030099999994,-4.779535727995244,1
Gurgaon,77.00270014657752,28.42826235,37.879030099999994,-4.779535727995244,1
Great Britain,-1.9180234948012402,54.31536155,37.879030099999994,-4.779535727995244,1
Glasgow,-4.2488787,55.8609825,37.879030099999994,-4.779535727995244,1
Casuarina Beach Australia,153.5700073,-28.3037939,37.879030099999994,-4.779535727995244,1
Auburn,-85.4807825,32.6098566,37.879030099999994,-4.779535727995244,1
Australie,134.755,-24.7761086,37.879030099999994,-4.779535727995244,1
BUENOS AIRES,-58.4370894,-34.6075682,37.879030099999994,-4.779535727995244,1
Belfast,-5.9301829,54.596391,37.879030099999994,-4.779535727995244,1
Belford,-74.07942349440299,40.4278405,37.879030099999994,-4.779535727995244,1
 AK,-149.680909,64.4459613,37.879030099999994,-4.779535727995244,1
Belgium,4.6667145,50.6402809,37.879030099999994,-4.779535727995244,1
Berlin,13.3888599,52.5170365,37.879030099999994,-4.779535727995244,1
Boston,-71.0582912,42.3602534,37.879030099999994,-4.779535727995244,1
Braunton,-4.1753228524499635,51.1072481,37.879030099999994,-4.779535727995244,1
Brignoles,6.0616452,43.4064401,37.879030099999994,-4.779535727995244,1
Brésil,-53.2,-10.3333333,37.879030099999994,-4.779535727995244,1
Bucharest,26.1027202,44.4361414,37.879030099999994,-4.779535727995244,1
CT,-72.7342163,41.6500201,37.879030099999994,-4.779535727995244,1
Central Ohio,-84.3429489,40.8379005,37.879030099999994,-4.779535727995244,1
GILBERT,-111.7890373,33.3527632,37.879030099999994,-4.779535727995244,1
Chili,-71.3187697,-31.7613365,37.879030099999994,-4.779535727995244,1
Chine,104.999927,35.000074,37.879030099999994,-4.779535727995244,1
Colorado,-105.607716,38.7251776,37.879030099999994,-4.779535727995244,1
Columbus,-83.0007065,39.9622601,37.879030099999994,-4.779535727995244,1
Corée du Sud,127.6961188,36.638392,37.879030099999994,-4.779535727995244,1
Cuba,-80.8328748,23.0131338,37.879030099999994,-4.779535727995244,1
Cyprus,33.1451285,34.9823018,37.879030099999994,-4.779535727995244,1
Danemark,10.3333283,55.670249,37.879030099999994,-4.779535727995244,1
Derby,-1.4761491,52.9212617,37.879030099999994,-4.779535727995244,1
Derbyshire,-1.5566179305872214,53.1185033,37.879030099999994,-4.779535727995244,1
Deutschland,10.4234469,51.0834196,37.879030099999994,-4.779535727995244,1
Dublin,-6.2602732,53.3497645,37.879030099999994,-4.779535727995244,1
Eastbourne,0.2591465592192689,50.7733195,37.879030099999994,-4.779535727995244,1
Firenze,11.2555757,43.7698712,37.879030099999994,-4.779535727995244,1
高槻市,135.6012398,34.8812905,37.879030099999994,-4.779535727995244,1
